,first,second,label
287,"Ai ku tel eni wan a mai servant dehn, ‘Du soch ahn soch,’ ahn ih wahn du it.”  Wen Jeezas yehr dis, ih mi sopraiz.","Dehn gaan eena di hows ahn si di baybi wid ih ma, weh da-mi Mayri.",0
288,"Ih ton tu di krowd weh mi-di fala ahn, ahn seh, “Ah di tel unu di chroot, Ai neva fain nobadi wid soh moch fayt eena di hoal a Izrel yet!","Di werkaz eena di feel  Jeezas seh, “Now di kingdom a hevn da laik wahn man weh mi gaan owt soon wahn maanin gaahn haiya sohn man fi werk eena ih feel.",0
289,"Ah di tel unu dis tu, lata peepl weh da noh Joo wahn kohn fahn ees ahn wes kohn sidong rong di taybl eena di kingdom a hevn ahn eet lang wid Aybraham ahn Aizak ahn Jaykop.",Bot fos dat da neva how ih mi stan.,0
290,Bot lata di Jooz dehn weh mi fi bee paat a di kingdom eena di fos plays wahn geh pich owt eena daak.,"Den pray tu unu Faada weh nobadi kyaahn si, ahn unu Faada weh si evriting weh hapm eena seekrit wahn riwaad unu.",0
291,"Dehn wahn deh owt deh di baal ahn grain op dehn teet.”  Den Jeezas tel di aami aafisa, “Yu ku goh hoahn now.",Dis da weh di prafit Danyel mi rait bowt.,0
292,"Sayka yu fayt, yu servant geh heel.” Da sayhn taim deh, di servant geh heel.","Den lata peepl wahn stap bileev eena mi, ahn dehn wahn sel owt wan anada ahn hayt wan anada.",0
293,"Wen Jeezas gaahn da Peeta hows, ih fain dat Peeta mada-in-laa mi sik eena bed wid wahn feeva.","Bot den how di Skripcha weh seh dat aala dis fi hapm wahn kohn chroo?”  Da sayhn taim deh, Jeezas tel di krowd, “Da weh hapm now?",0
294,"Jeezas toch ih han, ahn di feeva gaan; den di laydi get op ahn staat tu ten tu ahn.","Ahn sayka weh unu bileev eena mee, dehn wahn jreg unu fronta govna ahn king; bot dis wahn bee unu chaans fi tel dehn ahn aala dehn peepl weh da noh Joo di chroot bowt mee.",0
295,"Da eevnin deh, dehn bring lata peepl weh mi ga deeman tu Jeezas.",Ahn aala dehn setl een kwait gud.,0
296,"Ih jraiv owt di deeman dehn jos bai di werd dehn weh ih seh, ahn ih heel aala dehn wan weh mi sik.",Dats wai dehn kaal di feel di Feel a Blod eevn op tu tudeh.,0
297,Jeezas du aala dat soh weh Aizaiya di prafit mi seh kohn chroo.,"Jeezas ahn ih disaipl dehn mi nayli reech Jeroosalem, ahn dehn mi deh rait da Betfayj, bai di hil weh nayhn di Mongt a Alivz.",0
298,"Now wen Jeezas si di big krowd rong ahn, ih gi ih disaipl dehn aadaz seh, “Mek wi goh kraas da di neks said a di lagoon.”  Wahn teecha a di Laa kom op tu ahn, ahn seh, “Teecha, Ai wahn fala yoo noh mata wehpaa yu goh.”  Bot Jeezas tel ahn seh, “Faks ga hoal fi liv eena, ahn berd ga nes, bot di Son a Man noh ga no way fi res ih hed.”  Wahn neks wan a ih falowa dehn tel ahn seh, “Teecha, mek Ah wayt til mi pa ded fos, soh dat Ah ku beri ahn.”  Jeezas tel ahn seh, “Yoo kohn kohn fala mee, ahn mek dehn wan weh ded beri dehn oan ded.”  Jeezas kyaam di staam    Den Jeezas get eena wahn boat ahn ih disaipl dehn gaahn lang wid ahn.","Now di cheef prees ahn di hoal Jooish Kongsl mi-di chrai haad fi fain sohn kaina faals evidens gens Jeezas, soh dat dehn kuda mi put ahn tu det.",0
299,Sodn-wan wahn bad skwaal kohn pahn di lagoon ahn di wayv dehn geh soh hai dat dehn mi-di wash oava di boat.,"Gaad waan ahn eena wahn jreem, soh ih gaahn da Gyalilee insted.",0
300,Bot Jeezas mi deh faas asleep.,"Jeezas ansa dehn seh, “Wen da eevnin taim unu seh, ‘Di weda wahn gud kaa di skai red.’ Ahn maanin taim unu seh, ‘Staam wahn deh kaa di skai red ahn ih di blak op.’ Unu noa how fi reed di sain dehn eena di skai, soh how kom unu noh andastan di sain dehn weh shoa weh Gaad di du rait now?",0
301,Soh ih disaipl dehn gaahn gaahn wayk ahn op.,"Da wehpaa dehnya weed dehn kohn fram, den?’  “Ih seh, ‘Wahn enimi du dat.’  “Den ih servant dehn aks ahn seh, ‘Yu waahn wi goh pul owt di weed dehn fi yu?’  “Di faama ansa dehn seh, ‘No, noh du dat, kaa yu mait pul op di gud plaant dehn lang wid di weed dehn.",0
302,"Dehn seh, “Laad, sayv wi noh!","Yu si, enibadi weh bok dehn fut pahn datdeh stoan wahn geh brok op eena peesiz; ahn enibadi weh da stoan jrap pan wahn geh mash op fain laik powda.”]  Wen di cheef prees dehn ahn di Farisee dehn yehr di lee stoari dehn weh Jeezas mi-di tel, dehn riyalaiz dat da dehn ih mi-di taak bowt.",0
303,"Wi di luk fi jrongdid ya!”  Jeezas ansa dehn seh, “Da weh mek unu soh fraitn?","Noh frayd fi dehn wan weh oanli ku kil unu badi, bot weh kyaahn kil unu soal.",0
304,"Unu fayt leel, sa!” Den ih get op ahn taak shaap-wan tu di breez ahn di wayv dehn ahn evriting geh kyaam kyaam.","Lisn tu ahn.”  Wen di disaipl dehn yehr dat, dehn mi fraitn no miks, ahn dehn jrap da grong.",0
305,"Di disaipl dehn kudn bileev dehn aiy ahn dehn seh tu wan anada, “Da weh kaina man dis?","Dehn seh, ‘If yu divoas yu waif, yu fi gi ahn wahn pees a paypa weh seh dat unu don divoas.’ Bot now Ai di tel yu, yu ku oanli divoas yu waif ahn marid tu sohnbadi els if yu waif di cheet pahn yu, ahn noh fi no ada els reezn.",0
306,"Wen Jeezas mi reech kraas di neks said a di lagoon, wichpaa di Gadareen peepl dehn liv, too man weh mi ga eevl spirit eena dehn mi-di kom owta di bering grong fi kohn meet ahn.","Di seed dehn weh jrap monks di prikl bush dehn stan fi dehn wan weh yehr di Werd a Gaad, bot di woriz a laif ahn sayka weh dehn waahn geh rich soh bad, dehn mek di mesij geh choak owta dehn, ahn notn gud kyaahn kom owta dehn laif.",0
307,Dehn mi soh owta kanchroal dat nobadi kuda mi paas deh.,Bot di disaipl dehn taak tu dehn shaap-wan ahn tel dehn noh fi bada ahn.,0
308,"Rait den dehn hala owt, “Son a Gaad, da weh yoo waahn wid wee?",Bot di gayt smaal ahn di road naro weh leed yu tu reel laif.,0
309,Yu kohn kohn taacha wi bifoa wi taim?”  Wahn lee wayz aaf wahn lata pig mi-di feed.,"Dehn kohn fahn Gyalilee ahn Dekapolis, ahn Jeroosalem, ahn fahn Judeeya dischrik, ahn fahn kraas Jaadn Riva.",0
310,"Di deeman dehn bayg Jeezas seh, “If yu chays wi owta dehn man ya, den pleez sen wi eena dehn pig deh noh!”  Jeezas tel dehn seh, “Goh, den.” Ahn rait away di eevl spirit dehn kom owta di man dehn ahn gaan eena di pig dehn, ahn di hoal bonch a dehn rosh dong di said a di hil weh mi wel ahn hai, ahn aala dehn jrap eena di lagoon ahn jrongdid.","Ahn den dehn kuda mi reeli andastan wid dehn haat  ahn ton tu mi fi mek Ah heel dehn.’  “Gaad bles unu kaa unu ga aiy weh ku si, ahn unu ga ayz weh ku yehr!",0
311,"Di man dehn weh mi-di main di pig dehn ron gaahn tel evribadi eena di tong weh hapm, ahn dehn tel dehn bowt di too man dehn weh mi ga eevl spirit tu.","If yu du dat, yu noh wahn geh no riwaad fahn yu Faada weh deh op da hevn.",0
312,Evribadi eena di tong gaahn gaahn meet Jeezas.,"Di parabl bowt di perl  “Ahn den tu, di kingdom a hevn da laik wahn biznizman weh aalwayz deh pahn di lukowt fi gud perl.",0
313,"Bot wen dehn si ahn, dehn bayg Jeezas fi goh fahn dehn konchri.","Den peepl fahn Jeroosalem ahn fahn Judeeya dischrik, ahn fahn aal oava di konchrisaid rong Jaadn Riva mi-di goh owt tu wehpaa Jan mi deh.",0
314,Jeezas get eena wahn boat ahn gaahn bak kraas di lagoon da ih hoamtong.,"Wich wan a unu, wen unu pikni aks unu fi bred wahn gi ahn stoan?",0
315,Sohn man kohn di bring wahn paralaiz man pahn wahn schrecha.,Wi noh need nohmoh witnis.,0
316,"Wen Jeezas si humoch fayt dehn mi ga eena ahn, ih seh tu di paralaiz man, “Noh wori, mi son.","Ahn da wen wee mi si yu laik wahn schraynja ahn tek yu een, er si yu naykid ahn gi yu kloaz?",0
317,"Ah fagiv yu sin dehn.”  Som a di teecha dehn a di Laa seh tu dehnself, “Dis man di play Gaad.”  Jeezas mi don noa weh dehn mi-di tink soh ih aks dehn seh, “Da wai unu di haaba dehn bad taats eena unu haat fa?",No.,0
318,"Wich wan eeziya fi seh, ‘Ah fagiv yu sin dehn,’ er ‘Get op ahn waak?’ Ai ga atariti fi fagiv sin pahn ert ya.","Den di hai prees tel ahn seh, “Sway tu wi eena di naym a di livin Gaad, ahn tel wi if yoo da di Krais weh da Gaad Son.”  Jeezas tel ahn seh, “Yu rait wen yu seh dat.",0
319,"Bot fi jos seh dat noh proov notn, soh Ah wahn shoa unu an Ah wahn heel di man.” Den Jeezas ton tu di man weh mi paralaiz ahn tel ahn seh, “Get op ahn pik op yu schrecha ahn goh hoahn.”  Di man get op ahn gaahn hoahn.","Bot wen ih noatis how haad di breez mi-di bloa, ih geh frayd ahn ih staat tu sink dong eena di waata.",0
320,"Wen di krowd si dat, dehn kudn bileev dehn aiy.","Yu si, di Son a Man kohn fi luk fi dehn wan weh laas soh dat ih ku sayv dehn.]  “Now unu noh tink seh if wahn shepad ga wahn honjrid sheep, ahn wan a dehn laas, ih noh wahn lef di nainti-nain sheep pahn di hil ahn goh luk fi di wan weh laas?",0
321,Dehn staat tu prayz Gaad sayka weh ih gi da kaina powa tu wahn man.,Unu tink seh Ai kohn fi bring pees pahn dis ert?,0
322,"Afta Jeezas gaahn fahn deh, ih si wahn man weh nayhn Machyu.",Unu da sohn blain gaid.,0
323,Ih mi-di sidong eena di kostom boot di kalek taks.,"Ah di tel unu di chroot, eniting weh unu noh alow pahn ert noh wahn alow da hevn, ahn eniting weh unu alow pahn ert wahn alow da hevn.",0
324,"Jeezas tel ahn seh, “Kohn kohn bee wan a mi disaipl dehn.” Sayhn taim Machyu get op ahn gaahn wid ahn.","Unu ku jrink di sayhn kop a sofarin weh Ai fi jrink?”  Dehn ansa seh, “Yes, wee ku jrink it.”  Jeezas tel dehn seh, “Unu wahn jrink owta di sayhn kop laik mee fi chroo, bot da noh mai plays fi seh hoo wahn sidong pahn mai rait han said ahn lef han said.",0
325,"Layta Jeezas ahn ih disaipl dehn mi-di eet da Machyu hows, ahn wahn lata taks kalekta ahn sohn ada wan wid bad repyutayshan kohn kohn eet wid dehn.",Den hihn gaahn weh da wahn neks konchri.,0
326,"Bot wen di Farisee dehn si dis, dehn aks Jeezas disaipl dehn seh, “Da how fi unu teecha stan fi eet wid dehn taks kalekta ahn dehn kaina peepl deh?”  Wen Jeezas yehr weh dehn mi-di seh, ih tel dehn seh, “Da sik peepl weh need dakta, noh dehn wan weh helti.","If sohnbadi slap yu pahn di rait said a yu fays, ton yu fays mek dehn slap yu pahn di ada said tu.",0
327,"Den dehn wan weh fala Jan di Baptis kohn da Jeezas ahn aks ahn seh, “Da wai wee ahn di Farisee dehn aal taim faas ahn pray ahn fi yoo disaipl dehn noh faas ataal?”  Jeezas ansa dehn seh, “Unu kyaahn ekspek wahn groom fren dehn fi feel sad wail hihn stil deh wid dehn.","Jeezas tel ahn seh, “Kohn kohn bee wan a mi disaipl dehn.” Sayhn taim Machyu get op ahn gaahn wid ahn.",0
328,"Bot di taim wahn kohn wen dehn wahn tek weh di groom fahn dehn, ahn dat da wen dehn wahn faas.",Ahn lata peepl gwehn chroo deh.,0
329,"Wen yu di pach oal kloaz, ih noh mek sens fi yooz klaat weh noh schrink yet fi pach di hoal wid, kaa di nyoo pees a klaat wahn jos schrink ahn pap weh fahn di kloaz dehn weh pach.","Raychel di baal fi ih pikni dehn  ahn nobadi kyaahn kansoal ahn,  kaa ih pikni dehn ded.”  Joazef kehr Mayri ahn Jeezas bak da Nazaret Tong  Joazef mi stil deh da Eejip wen Herod ded.",0
330,Den di hoal wahn en op wosa aaf dan how ih mi stan fos.,"Az Jeezas ahn ih disaipl dehn mi-di lef Jeriko, wahn big krowd mi-di fala ahn.",0
331,"Rait soh, nobadi wahn put wain weh jos don mek eena oal leda wain bag.",Da hihn wahn riwaad unu.,0
332,"If dehn du dat, di nyoo wain wahn bos di oal wain bag, ahn aala di wain wahn chroh-weh ahn di wain bag wahn kandem.","Gaad waan ahn eena wahn jreem, soh ih gaahn da Gyalilee insted.",0
333,Yu wel ahn noa seh yu hafu put nyoo wain eena nyoo wain bag.,Unu hipokrit unu!,0
334,"Wail Jeezas mi-di seh dehnya ting, wan a di leeda dehn a di sinagag deh kohn ahn neel dong fronta ahn, ahn seh, “Mi lee daata jos ded.","Kaa weh deh eena wahn persn haat da weh mek dehn tink op fi du aal kaina bad ting, laik merda, ahn cheet pahn dehn hozban er dehn waif, sleep rong, teef, tel lai ahn slanda peepl.",0
335,"Pleez kohn put yu han pan ahn, ahn ih wahn kohn bak tu laif agen.” Jeezas get op ahn ih gaahn wid ahn, ahn ih disaipl dehn gaahn tu.","Sohnbadi tel ahn seh, “Yu ma ahn yu breda dehn deh owtsaid ahn dehn waahn taak tu yu.”  Jeezas ansa dehn seh, “Hoo da mi ma?",0
336,Sayhn taim wahn laydi weh mi-di chrobl wid hemrij fi twelv yaaz kom op bihain Jeezas ahn toch di ej a ih kloaz.,Den Jeezas gaahn da di templ yaad ahn wail owt aala dehn wan weh mi-di bai ahn sel eena di yaad.,0
337,"Ih seh tu ihself, “If Ah kuda eevn jos toch fi hihn kloaz, Ah wahn geh heel.”  Jeezas ton rong, ahn wen ih si ahn, ih tel ahn seh, “Daata, noh wori bowt notn; sayka yu fayt, yu geh heel.” Da veri minit di bleedn stap!","Pailat aks dehn seh, “Da wich wan a dehnya too man unu waahn Ah let goh tu unu?”  Dehn ansa seh, “Baraabas.”  Soh Pailat aks dehn seh, “Weh unu waahn mek Ah du wid Jeezas weh dehn kaal di Krais?”  Aala dehn hala, “Kroosifai ahn!”  Pailat aks dehn seh, “Wai?",0
338,"Layta, wen Jeezas gaan eena di sinagag leeda hows ahn si dehn wan weh mi-di play floot ahn di krowd a peepl di mek naiz, ih tel dehn seh, “Unu goh fahn ya.","Ahn pahn tap a dat, unu wahn ku tel dis mongtin, ‘Hais yuself op ahn hib yuself eena di see,’ ahn ih wahn hapm.",0
339,Di lee gyal noh ded; ih oanli di sleep!” Bot dehn oanli laaf aata ahn.,Ih ton oava di moni chaynja dehn taybl ahn di bench dehn weh dehn wan weh mi-di sel pijin mi-di sidong pan.,0
340,"Afta dehn put owt di krowd, Jeezas gaan een ahn ih hoal di lee gyal bai ih han, ahn di lee gyal get op.",Dehn mi kil hihn bitween di templ ahn di alta.,0
341,Nyooz bowt weh ih du spred aal oava da paat a di konchri.,Hihn eevn konk humoch grayn a hyaa deh pahn yu hed.,0
342,"Jeezas mek too blain man si  Az Jeezas mi-di lef fahn deh, too blain man staat tu fala ahn, ahn dehn mi-di hala owt, “Yoo weh da Dayvid Son, ga piti pahn wi noh!”  Afta ih gaan eensaid, di too blain man dehn kom op tu ahn.","Som a dehn mi ga deeman eena dehn, ahn som a dehn mi-di kech fits, ahn sohn kudn waak.",0
343,"Ih aks deh seh, “Unu bileev Ai ku heel unu?”  Dehn ansa ahn seh, “Yes Laad, wi bileev.”  Den Jeezas toch dehn aiy ahn tel dehn seh, “Sayka di amonk a fayt weh unu ga, unu wahn geh heel.” Ahn sayhn taim, dehn geh bak dehn sait.",Den ih yooz sohn lee stoari fi teech dehn lata tingz.,0
344,"Jeezas waan dehn haad seh, “Si dat unu noh tel nobadi bowt dis.”  Bot wen dehn gaan, dehn staat tu tel evribadi bowt ahn eena da paat a di konchri.","Dats wai ih ku du aala dehn mirakl ahn soh.”  Yu si, Herod mi ares Jan ahn tai ahn op ahn put ahn eena jayl sayka Heroadyas, weh doz bee Herod breda Filip waif.",0
345,"Jeezas heel wahn man weh kudn taak  Wail Jeezas ahn ih disaipl dehn mi-di lef fahn deh, sohn peepl bring wahn man tu ahn weh mi dom, kaa ih mi ga deeman eena ahn.",Too teef mi kroosifai lang wid ahn.,0
346,"Afta Jeezas jraiv owt di deeman, di man weh mi dom staat tu taak gud gud-wan.","Dehnya da di naym a di twelv apasl dehn: fos yu mi ga Saiman, weh dehn yoostu kaal Peeta, ahn fi hihn breda weh nayhn Anjru; ahn Jaymz ahn Jan, weh da-mi Zebidee too son dehn.",0
347,"Di krowd weh mi dehdeh kudn bileev dehn aiy ahn dehn seh, “Wi neva si notn laik dis hapm eena Izrel yet.”  Bot di Farisee dehn seh, “Da di hed a di deeman dehn gi hihn powa fi jraiv owt deeman.”  Jeezas feel sari fi peepl  Jeezas gaahn da aala di tong ahn di vilij dehn di teech eena dehn meetn plays dehn.","Bot wen Herod bertday kohn, Heroadyas daata daans fi Herod ahn ih kompni dehn.",0
348,"Ih preech di Gud Nyooz bowt di kingdom a hevn, ahn ih heel aala dehn siknis ahn aala dehn dizeez dehn.",Mayri Magdaleen ahn di ada Mayri mi-di sidong pahn di neks said a di toom.,0
349,"Wen ih si di krowd a peepl dehn, ih haat gaan owt tu dehn kaa dehn mi kanfyooz ahn dehn neva ga nobadi fi help dehn, sayhn laik dehn sheep weh noh ga nobadi fi main dehn.",Dat da weh di hipokrit dehn du pahn schreet kaana ahn eena di plays dehn weh dehn meet.,0
350,"Jeezas tel ih disaipl dehn seh, “Lata grayn deh fi pik eena di feel, bot oanli lee bit a peepl deh fi werk.",Eevn peepl weh noh bileev eena Gaad du dat!,0
351,Jeezas pik ih twelv apasl dehn    Jeezas kaal ih twelv disaipl dehn tugeda.,Ai fagiv yoo fi aal weh yu mi hoa mi kaa yu bayg ahn pleed wid mi.,0
352,Ih gi dehn powa fi jraiv owt eevl spirit ahn fi heel aal kaina siknis ahn dizeez.,"Dehn seh, “Laad, sayv wi noh!",0
353,"Dehnya da di naym a di twelv apasl dehn: fos yu mi ga Saiman, weh dehn yoostu kaal Peeta, ahn fi hihn breda weh nayhn Anjru; ahn Jaymz ahn Jan, weh da-mi Zebidee too son dehn.",Bot aala Gaad peepl dehn wahn shain laik di son eena dehn Faada kingdom.,0
354,"Den yu mi ga Filip ahn Bartalamyoo; ahn Machyu weh da-mi di taks kalekta, ahn Tamas; ahn Jaymz, weh da-mi Alfyos son; ahn Tadyos.",Azor son da-mi Zaydak.,0
355,"Di laas too da-mi Saiman, weh mi bilangz tu di Zelat Paati; ahn Joodas Iskariyat, weh mi sel owt Jeezas aftawodz.","Den som a di seed dehn jrap pahn grong weh mi raki ahn oanli lee bit a ert mi dehdeh, soh di seed dehn sprowt op kwik-wan.",0
356,"Jeezas sen owt dehnya twelv ahn dis da weh ih tel dehn: “Unu noh fi goh monks peepl weh da noh Joo, ahn unu noh fi goh da non a di Samaritan tong dehn.","Ahn now sohnbadi grayta dan Salaman deh rait ya soh, ahn unu rifyooz fi lisn tu hihn.",0
357,"Insted, unu fi goh da di peepl a Izrel kaa dehn da sayhn laik sheep weh laas.","Ih chravl wid fits, ahn ih oanli ponish wid it kaa ih aalwayz di faal dong eena faiya ahn di jrap eena waata.",0
358,"Ahn az unu goh, tel dehn dat di kingdom a hevn wahn soon kohn.","Som a di laydi dehn da-mi Mayri Magdaleen ahn Mayri weh da-mi Jaymz ahn Joazef ma, ahn Zebidee son dehn ma.",0
359,"Unu fi heel di sik peepl dehn, bring di ded bak tu laif, heel peepl weh ga leprosi, ahn jraiv owt deeman.","Sayhn taim wahn laydi fahn Kaynan weh mi liv rong deh kom op tu ahn, ahn hala seh, “Laad, yoo weh da Dayvid Son, ga mersi pahn mi noh!",0
360,Ah neva chaaj unu fi di powa weh Ai gi unu.,"Afta Jeezas jraiv owt di deeman, di man weh mi dom staat tu taak gud gud-wan.",0
361,"Soh sayhn way, unu noh fi chaaj nobadi fi weh unu du fi dehn needa.",Unu Faada op da hevn don noa dat unu need aala dehn ting deh aredi.,0
362,"Noh kehr no kaina moni eena yu ways bag, weda da goal, silva er kapa; noh kehr no kitbag pahn di jerni, noh eevn wahn chaynj a kloaz er sandalz er waakin stik.","Oapm di doa fi wi noh?’  “Bot di groom hala bak seh, ‘Fi tel unu di chroot, mee noh noa da hoo unu!’  “Soh unu hafu aalwayz bee redi kaa unu noh noa di day ner di owa wen di Son a Man wahn kohn bak.",0
363,Peepl weh werk dizerv fi geh weh dehn need.,"Unu teecha a di Laa ahn unu Farisee, unu een fi big chrobl.",0
364,"Soh wen unu goh eena wahn tong er wahn vilij, luk fi wahn gud persn weh wahn welkom unu, ahn stay deh til unu redi fi goh da di neks vilij.",Ahn enibadi weh sway ‘bai hevn’ di sway bai Gaad chroan ahn bai Gaad weh di sidong pan it.,0
365,"Wen unu goh da sohnbadi hows, pay yu rispek.","Wen Jeezas don sen di peepl dehn hoahn, ih gaan op pahn di mongtin bai ihself gaahn pray.",0
366,"If di peepl dehn deh dizerv it, mek unu blesin stay wid dehn.",Den sohnbadi fain it ahn den dehn ton rong ahn haid it weh agen.,0
367,"Bot if dehn noh dizerv it, tek bak unu blesin.","Jos laik wahn faama, hihn don ga fi hihn fan eena ih han ahn ih wahn fan aala di chrash owta di weet.",0
368,"If dehn shoa unu bad fays ahn noh waahn lisn tu unu, wen unu lef da hows er da tong, shayk aaf di dos fahn aafa unu fut fronta dehn.",Unu da sohn blain gaid.,0
369,"Ah di tel unu di chroot, wen Jojment Day kohn, ih wahn eeziya fi di peepl dehn fahn Sadam ahn Gomora dan fi dehn wan fahn datdeh tong weh rijek mi.",Wahn persn wot moch moa dahn wahn sheep.,0
370,Unu lisn ya.,"Wen unu pray, noh jos ratl aaf wahn hoal lata ting oava ahn oava laik weh dehn peepl weh noh noa Gaad du.",0
371,Ah di sen unu owt laik sheep monks dehn wulf.,Bot ih mek di soalja dehn flag Jeezas.,0
372,"Soh unu fi bee waiz laik wahn snayk, bot sayhn taim, unu fi bee laik dehn dov weh noh wahn hert nobadi.","Ih mi seh,  “Ahn tek di terti silva kain dehn,  weh da di prais weh som a di peepl a Izrel dehn tink seh ih wot.",0
373,Now unu mos kyaaful a dehn wan weh wahn ares unu ahn jreg unu da koat ahn flag unu eena dehn poblik meetn plays dehn.,"Ih komit eni kraim?”  Bot dehn hala haada, “Kroosifai ahn!”  Soh wen Pailat si raiyat mi-di brok owt ahn hihn neva mi-di mek no hedway, ih tek waata ahn wash aaf ih han dehn fronta di krowd ahn seh, “Aarait, Ai inosent a dis man blod.",0
374,"Ahn sayka weh unu bileev eena mee, dehn wahn jreg unu fronta govna ahn king; bot dis wahn bee unu chaans fi tel dehn ahn aala dehn peepl weh da noh Joo di chroot bowt mee.",Ah di tel unu dis: Di Son a Man wahn kohn bifoa unu wahn ku reech aala di tong dehn eena Izrel.,0
375,"Soh wen dehn ares unu, noh wori bowt weh unu wahn seh er how unu wahn seh it kaa Gaad wahn mek unu noa weh fi seh wen di taim kohn.","Ahn den tu, di kingdom a hevn da laik wahn man weh mi gwehn pahn wahn lang chrip.",0
376,"Kaa da noh unu wahn di taak, bot da di Spirit a Gaad unu Faada wahn di taak chroo unu.","Ah bring ahn tu yu disaipl dehn bot dehn kudn heel ahn.”  Den Jeezas seh, “Unu stobant peepl, unu noh ga no fayt.",0
377,"Wen da taim kohn, breda wahn di sel owt dehn oan breda mek dehn put dehn tu det, ahn pa wahn sel owt dehn oan pikni.","Dehn tink dat sayka weh fi dehn pryaaz soh lang, Gaad wahn yehr dehn.",0
378,Ahn pikni wahn ton gens dehn oan ma ahn pa mek dehn put dehn tu det.,"Den tu, if sohnbadi kohn kehr yu da koat fi mek yu gi dehn yu shot, gi dehn yu jakit tu.",0
379,Evribadi wahn hayt unu sayka weh unu bileev eena mee.,"Tel ahn tu dat Gaad bles enibadi weh noh rijek mi sayka weh aal Ai di du.”  Wen Jan disaipl dehn mi-di lef, Jeezas ton tu di krowd ahn staat tu taak tu dehn bowt Jan.",0
380,Bot Gaad wahn sayv enibadi weh stay faytful tu mee tu di en.,"Da sayhn way wid unu—pahn di owtsaid unu luk soh raichos, bot eensaid unu da reel hipokrit ahn unu wikid no miks.",0
381,"Wen peepl haraas unu da wan tong, hori ahn goh da wahn neks wan.",Ih put it fi lidong eena fi hihn oan nyoo toom weh ih mi dig owta wahn raki hil.,0
382,Ah di tel unu dis: Di Son a Man wahn kohn bifoa unu wahn ku reech aala di tong dehn eena Izrel.,"Jeezas tel dehn seh, “Unu beta main; kyaaful a di Farisee ahn di Sadyusee dehn ees.”  Di disaipl dehn mi-di taak bowt it monks dehnself.",0
383,"Wahn styoodent noh moa impoatant dan dehn teecha, ahn no servant moa impoatant dan dehn baas needa.","Si yu moni ya, Sa.’  -“Bot ih baas seh, ‘Yu wikid ahn layzi servant, yu!",0
384,"Ih gud nof fi mek di styoodent bee sayhn laik ih teecha, ahn fi mek di servant bee sayhn laik ih maasta.",Dehn put wahn sain oava ih hed weh seh wai dehn mi-di kroosifai ahn.,0
385,"If dehn kaal di hed a di famili Biyelzibob, wel, da weh wosa ting dehn wahn seh bowt di res a di famili den?","Evribadi weh yehr weh Ah seh, ahn noh du it, da laik wahn fool-fool man weh bil fi hihn hows pahn loan san.",0
386,Soh noh frayd fi nobadi!,Soh tek weh da fi yoo ahn goh; da mee mi waahn gi dehn wan weh Ah haiya laas di sayhn ting laik yoo.,0
387,"Di taim di kohn wen evriting weh deh anda kova wahn kom owt playn playn-wan, ahn evriting weh da seekrit wahn kom owt eena di oapm.",Fahn big twelv aklak da day rait op til bowt chree aklak da aftanoon di hoal plays geh daak daak.,0
388,"Eniting weh Ah tel unu eena daak, unu mos taak it owt eena braad daylait, ahn eniting weh dehn wispa eena unu ayz, unu mos hala it owt fahn di howstap.",Jaykop son dehn da-mi Jooda ahn ih breda dehn.,0
389,"Noh frayd fi dehn wan weh oanli ku kil unu badi, bot weh kyaahn kil unu soal.","Wen ih gaahn da ih oan hoamtong, ih gaahn gaahn teech eena dehn meetn plays, ahn di peepl dehn kudn bileev dehn ayz wen dehn yehr weh ih mi-di seh.",0
390,"Insted, yu fi frayd fi di Wan weh ku dischrai yu soal ahn yu badi eena hel.","Unu noh memba di faiv bred weh feed di faiv towzn peepl dehn, ahn humoch baaskit a lefoava bred unu gyada op?",0
391,"Too lee berd oanli kaas wan sehn, bot non a dehn jrap da grong widowt yu Faada Gaad noa bowt it.","Bot wen unu pray, goh eena unu room ahn shet di doa.",0
392,Hihn eevn konk humoch grayn a hyaa deh pahn yu hed.,"Noh frayd fi dehn wan weh oanli ku kil unu badi, bot weh kyaahn kil unu soal.",0
393,"Soh noh frayd, unu wot moa tu hihn dahn wahn hoal flak a berd.","Dehn kuda mi sel dis perfyoom fi wahn lata moni, ahn dehn kuda mi gi di moni tu di poa peepl dehn.”  Jeezas mi don noa weh dehn mi-di seh, soh ih tel dehn seh, “Lef di laydi loan noh?",0
394,"If enibadi oan op ahn seh fronta ada peepl dat dehn bilangz tu mee, Ai wahn oan dehn fronta mai Faada eena hevn tu.","Gaad waan ahn eena wahn jreem, soh ih gaahn da Gyalilee insted.",0
395,"Bot if enibadi play laik dehn noh noa mee fronta ada peepl, Ai wahn tel mi Faada dat Ai noh noa dehn needa.","Ih sen ih soalja dehn fi kil aaf dehn merdaraz, ahn bon dong dehn siti.",0
396,Unu tink seh Ai kohn fi bring pees pahn dis ert?,"Da hoofa famili lain hihn wahn kohn fram?”  Dehn ansa ahn seh, “Fahn King Dayvid famili lain.”  Den Jeezas aks dehn seh, “Soh da how kom di Hoali Spirit kaal di Krais ‘Laad’ wen ih mi-di taak chroo Dayvid bak den?",0
