,first,second,label
281,"Yu gudbaek nao!” Semtaem nomoa, disfala ravis sik blong skin ya, hemi finis from hem nao.","Olketa save tekem long olketa san blong olketa seleva o long olketa deferen pipol?”  Nao Pita hemi sei, “Olketa deferen pipol nao ya.” So Jisas hemi sei moa, “Hem nao ya, olketa san blong king olketa no save peim taks ya.",0
282,"An Jisas hemi tok olsem long man ya, “Yu no stori abaotem diswan long eniwan.","An mifala bin mekem plande mirakol long nem blong yu tu.’ Bat long taem ya, bae mi talem klia long olketa olsem, ‘Yufala ya, mi no save long yufala ya.",0
283,Bat yu mas go an letem prist fo lukluk long bodi blong yu fastaem.,"Bat sapos hemi mekem promis an hemi suea long gol ya long Tambuhaos, hem nao hemi mas no brekem promis blong hem.’ !Yufala krangge ya, an yufala blaen fogud tu!",0
284,"Taem Jisas hemi go insaet long Kapaneam, wanfala bikman blong ami blong Rom, hemi kam mitim Jisas nao.","So yufala herem, God bae hemi goawe from Tambuhaos blong yufala ya, mekem hemi emti.",0
285,"An hemi askem hem olsem, “Bikman, wanfala long olketa wakaman blong mi hemi sik an hemi leidaon nomoa long bed, an hemi no save fo muvum bodi blong hem an hemi barava filpein tumas.”  Nao Jisas hemi sei, “Bae mi kam long haos blong yu fo mekem hem gudbaek moa.”  Bat disfala bikman ya, hemi sei moa long Jisas, “Oo bikman, mi nating fitim nomoa fo yu kam insaet long haos blong mi.","Bae plande pipol olketa lusim biliv blong olketa, mekem olketa gohed fo no laekem olketa nara man an bae olketa givim olketa nara man go long olketa enemi tu.",0
286,"Bat sapos yu talem kam toktok nomoa, bae wakaman blong mi hemi gudbaek moa ya.","Yu kam an joen wetem mi fo gohed fo hapi olowe.’  “Nao disfala man hu hemi tekem tufala bikfala seleni ya, hemi kam tu an hemi sei, ‘Bos, lastaem yu givim kam tufala seleni long mi ya, bat lukim, mi winim kam nara tufala moa ya.’ Long taem ya, bos blong hem hemi sei long hem tu, ‘!Oo gud tumas!",0
287,Mi tu mi stap andanit long paoa blong olketa bikman.,Gudfala samting nao hemi duim fo mi ya.,0
288,An mi garem olketa soldia hu i stap andanit paoa blong mi tu.,"An hemi askem hem olsem, “Bikman, wanfala long olketa wakaman blong mi hemi sik an hemi leidaon nomoa long bed, an hemi no save fo muvum bodi blong hem an hemi barava filpein tumas.”  Nao Jisas hemi sei, “Bae mi kam long haos blong yu fo mekem hem gudbaek moa.”  Bat disfala bikman ya, hemi sei moa long Jisas, “Oo bikman, mi nating fitim nomoa fo yu kam insaet long haos blong mi.",0
289,"Taem mi sei long wanfala soldia, ‘!Yu go longwe!’ bae hemi go nao ya.","Waswe nao yu askem mi fo baptaesim yu?”  Nao Jisas hemi ansarem Jon olsem, “Yu letem kam fo hapen olsem nao, mekem yumi duim wanem God hemi laekem.” So Jon hemi wanmaen wetem Jisas fo baptaesim hem nao.",0
290,"An taem mi sei long narafala soldia, ‘!Yu kam long hia!’ bae hemi kam nao.","Jisas hemi lusim ples ya, an hemi go long eria kolsap long tufala taon long Taea an Saedon.",0
291,"O taem mi sei long wakaman blong mi, ‘!Yu duim disfala waka!’ bae hemi duim nao.”  Taem Jisas hemi herem diswan ya, hemi sapraes fogud long man ya.","So hem nao ya, bae yufala luksave long olketa laea profet ya long wanem olketa duim.",0
292,"Nao Jisas hemi tane go long olketa pipol hu olketa go bihaen long hem an hemi sei, “!Maewat!","So olketa wande fo kasholem hem, bat olketa fraet moa long olketa plande pipol bikos olketa biliv wea Jisas hemi barava profet ya.",0
293,"Mi talem yufala tru samting nao, mi nating lukim yet eniwan long Israel hu hemi save biliv long paoa blong mi olsem disfala man ya.","An stat long de ya, olketa fraet fo askem eni kuestin moa long Jisas.",0
294,"Mi talem long yufala, insaet long kingdom long Heven, bae plande pipol hu i kam from olketa nara ples long wol, bae olketa kaikai tugeta wetem Ebraham an Aesak an Jekob.","So Jisas hemi kolem olketa evriwan fo kam long hem, an hemi sei, “Yufala save finis wea olketa bikman long disfala wol olketa save bosim tumas pipol blong olketa.",0
295,"Bat olketa pipol hu God hemi siusim olketa fastaem fo stap insaet long kingdom long Heven, bae hemi raosim olketa fo go aotsaet moa, go kasem ples wea hemi dak tumas.","An Jisas hemi sei long tufala, “Yutufala no fraet, bat yutufala go an talem long olketa brata blong mi fo go long Galili.",0
296,"An long ples ya nao, bae olketa go-gohed fo krae nomoa an sore bikfala.”  Nao Jisas hemi tane go moa long disfala bikman ya, an hemi sei long hem, “Yu gobaek nao.","Nao olketa hedprist an olketa nara bikman, olketa bin sendem kam plande man wetem Jiudas, wea olketa holem kam olketa naef fo faet wetem olketa stik fo faet.",0
297,"Disfala samting wea yu bilivim ya, bae hemi hapen.”  An long semtaem nomoa, disfala wakaman blong hem ya hemi gudbaek nao.","Olketa bikman blong Jiu mekem plan fo kilim Jisas dae    Taem Jisas hemi tisim olketa disaepol blong hem long olketa samting ya finis, hemi sei long olketa, “Yufala save finis, neks tumoro hemi Fist blong Pasova ya.",0
298,"Taem Jisas hemi go kasem haos blong Pita, hemi lukim mami-inlo blong Pita wea hemi leidaon long bed bikos hemi sik tumas long fiva.","An olketa herem toktok wea hemi kamaot long klaod ya wea hemi sei, “Hem ya nao barava San blong mi wea mi lavem hem tumas an mi hapi tumas long hem.",0
299,"So Jisas hemi go tasim han blong hem, an disfala fiva hemi finis from hem nao.","Mi tekem hem kam long olketa disaepol blong yu ya, bat hemi had tumas fo olketa mekem hem fo gudbaek moa.”  Nao Jisas hemi sei, “Maewat, yufala olketa pipol blong distaem ya, wei blong yufala hemi ravis tumas an yufala nating biliv long God.",0
300,"An woman ya hemi stanap nomoa, an hemi redim kaikai fo Jisas nao.","Bat olketa pipol hu God hemi siusim olketa fastaem fo stap insaet long kingdom long Heven, bae hemi raosim olketa fo go aotsaet moa, go kasem ples wea hemi dak tumas.",0
301,"Taem hemi kasem ivining, olketa tekem kam plande pipol wea devol hemi stap long olketa.","Jisas hemi go insaet long bot, an olketa disaepol blong hem olketa go wetem hem tu.",0
302,An Jisas hemi toktok long olketa devol an hemi raosim olketa fo goaot from olketa pipol.,An olketa wanmaen fo hemi peim olketa long wanfala seleni fo wanfala de.,0
303,An hemi mekem olketa pipol hu i sik fo olketa gudbaek moa.,"Bihaen diswan nomoa, saen blong mi San Blong Man, bae hemi kamaot long skae nao.",0
304,"Long taem ya, toktok wea God hemi mekem profet Aesaea fo talemaot kam bifoa, hemi kamtru nao, wea hemi sei, “Disfala man hemi tekem go olketa sik wea olketa save mekem yumi fo wik tumas.","O taem mi sei long wakaman blong mi, ‘!Yu duim disfala waka!’ bae hemi duim nao.”  Taem Jisas hemi herem diswan ya, hemi sapraes fogud long man ya.",0
305,"Taem Jisas hemi lukim plande pipol wea olketa hipap kam raonem hem, hemi talem long olketa disaepol blong hem fo katkros go long narasaet long leik ya.","An nomata yufala wari tumas long laef blong yufala, yufala no save mekem laef blong yufala fo stap lelebet longtaem go moa.",0
306,"Nao wanfala tisa blong Lo hemi kam stret long Jisas an hemi sei, “Tisa, mi bae mi falom yu go long eni ples nomoa wea bae yu go long hem.”  Bat Jisas hemi sei long hem, “Olketa wael animol olketa garem ples blong olketa seleva fo slip, an olketa bed tu olketa garem ples blong olketa seleva.","An mi talem yufala tru samting nao, bae no eni lelebet samting insaet long Lo hemi save lus ya.",0
307,"Bat mi San Blong Man, mi no garem eni ples fo slip long hem.”  Bihaen, nara man moa hu hemi falom Jisas, hemi tok olsem, “Masta, yu letem mi fastaem fo gobaek fo berem dadi blong mi.”  Bat Jisas hemi sei long hem, “Yu falom mi distaem nao.","An hem nomoa hemi lukim yu, an bae hem nao hemi givim gudfala samting long yu.",0
308,"Jisas hemi go insaet long bot, an olketa disaepol blong hem olketa go wetem hem tu.",So distaem evrisamting hemi redi nao.,0
309,"Taem olketa go farawe lelebet nomoa insaet long leik ya, bikfala win hemi kasem olketa.","Yufala nao, yufala olsem solt fo olketa pipol long disfala wol.",0
310,An olketa wev barava go-gohed fo kam insaet long bot ya nao.,"So king ya hemi talem olketa fo tekem disfala man wetem waef blong hem an evri pikinini blong hem an salem olketa olsem slev, an fo olketa salem tu evrisamting wea man ya hemi garem, mekem hemi sensim seleni ya.",0
311,Bat Jisas hemi slip nomoa insaet long bot ya.,"So sapos olsem, hao nao gavman blong hem hemi save gohed moa?",0
312,"Nao olketa disaepol olketa wekapem hem an olketa sei, “!Masta, sevem mifala!","Jisas hemi talem moa narafala tokpiksa olsem, “Kingdom long Heven, hemi olsem wanfala sid blong mastad tri wea wanfala man hemi plantem insaet long gaden blong hem.",0
313,"Yumi kolsap dae nao ya!”  Bat long taem ya, Jisas hemi sei long olketa, “?Waswe nao yufala fraet tumas olsem?",An bae olketa enjel i torowem olketa nogud pipol go insaet long barava hot faea.,0
314,"Biliv blong yufala hemi smolfala tumas ya.” Bihaen, hemi stanap an hemi tokstrong long win an olketa wev ya fo stap kuaet.","Yufala olketa tisa blong Lo an yufala olketa Farasi, yufala lukaot!",0
315,"So long taem ya nomoa, ples ya hemi barava kuaet fogud nao.","Mi no wande fo talem olketa fo gobaek long hom blong olketa taem olketa hanggre olsem, nogud olketa hafded long rod.”  Nao olketa disaepol blong Jisas olketa sei, “?Long disfala ples no eni haos hemi stap long hem ya, long wea nao yumi save faendem kaikai fitim plande pipol olsem ya?”  Bat Jisas hemi askem olketa olsem, “?Haomas bred nao yufala garem?”  Nao olketa sei, “Sevenfala bred an samfala smol fis nomoa mifala garem.”  Long taem ya, Jisas hemi talem long olketa pipol ya fo sidaon long graon nao.",0
316,"Nao olketa sapraes tumas,an olketa sei, “?Maewat, watkaen man nao ya?","Long taem wea God bae hemi jajem evriwan, bae olketa pipol blong Nineve olketa stanap fo talemaot dat yufala olketa pipol blong distaem, yufala barava rong tru nao.",0
317,"Taem olketa go kasem narasaet long leik insaet long eria long Gadara, Jisas hemi mitim tufala man wea samfala devol i stap long tufala.","God hemi mas no letem diswan fo hapen long yu!”  Bat Jisas hemi taneraon nomoa, an hemi tok go long Pita olsem, “!Seitan, yu giraot!",0
318,"Tufala man ya, tufala stap kam insaet long olketa kev wea olketa putum bodi blong man dae long hem.","Taem evriwan i slip, enemi blong hem hemi kam fo plantem olketa sid blong ravis gras long midol long olketa wit ya, an bihaen, hemi go nao.",0
319,"An tufala save faetem olketa pipol, so no eniwan hemi save go long disfala eria ya nao.","Dadi blong mi nao bae hemi givim olketa ples ya long olketa wea hemi siusim finis.”  Taem nara tenfala disaepol ya olketa herem diswan nomoa, olketa kros tumas long tufala brata ya.",0
320,"Nao tufala man ya i singaot kam olsem, “!Ei San Blong God!","Olketa hu i mekem olketa seleva fo lou,  olketa save hapi ya, bikos bae olketa garem evri gud samting wea God hemi promis fo givim.",0
321,Bae yu waswe long mifala ya?,"Nao long eli moning yet, olketa hedprist an olketa nara bikman olketa miting fo mekem wanfala plan fo kilim Jisas dae.",0
322,"Waswe, yu kam fo panisim mifala bifoa hemi kasem barava taem blong hem?”  Nao long wanfala ples kolsap, plande pikpik nao olketa go-gohed fo kaikai long hem.","Bat taem Jisas hemi raosim devol ya from man ya, man ya hemi save toktok nao.",0
323,"So olketa devol ya i krae olsem long Jisas nao, “Plis, sapos yu raosim mifala fo goaot, yu sendem mifala fo go insaet long olketa pikpik ya.”  An Jisas hemi tok olsem long olketa devol ya, “!Yufala go!” So taem olketa goaot nomoa, olketa go insaet long olketa pikpik ya nao.","An eniwan hu hemi no helpem mi fo tekem olketa pipol kam long God, hemi raosim olketa pipol fo no kam long God nao ya.",0
324,"An olketa pikpik ya olketa evriwan i resis godaon long saet long hil wea hemi had tumas fo godaon long hem, an olketa foldaon insaet long leik ya an olketa dae evriwan nao.","Skae wetem disfala wol bae tufala finis nomoa, bat toktok blong mi bae hemi nating save finis.”  Jisas talemaot samting abaotem taem blong hem fo kambaek  (Mak :-; Luk :-, )  Nao Jisas hemi sei moa, “Barava de an taem ya, no eniwan i save long hem.",0
325,"Nao olketa man hu i lukaftarem olketa pikpik ya, olketa resis go insaet long taon ya nao.","Mi tekem hem kam long olketa disaepol blong yu ya, bat hemi had tumas fo olketa mekem hem fo gudbaek moa.”  Nao Jisas hemi sei, “Maewat, yufala olketa pipol blong distaem ya, wei blong yufala hemi ravis tumas an yufala nating biliv long God.",0
326,"An olketa stori abaotem wanem hemi hapen long tufala man wea olketa devol olketa stap long tufala, an abaotem evrisamting moa wea hemi hapen.",Yufala mas no fraetem olketa pipol wea olketa save kilim dae bodi blong yufala bat olketa no save fo kilim dae spirit blong yufala.,0
327,So evriwan long taon ya olketa kamaot fo lukim Jisas.,"An olketa pikpik ya olketa evriwan i resis godaon long saet long hil wea hemi had tumas fo godaon long hem, an olketa foldaon insaet long leik ya an olketa dae evriwan nao.",0
328,"An taem olketa go kasem hem, olketa talem strong long hem fo hemi mas lusim ples blong olketa nao.","Nao wanfala man hu hemi garem ravis sik blong skin, hemi kam an hemi nildaon long frant blong Jisas nao an hemi sei, “Plis bikman, sapos yu wiling, yu save mekem mi gudbaek moa.”  So Jisas hemi tasim bodi blong man ya an hemi sei, “Ya, mi wiling.",0
329,Nao Jisas an olketa disaepol blong hem olketa go insaet long bot an olketa katkros kambaek moa long leik ya.,"An olketa pipol long Jerusalem an long evri nara ples long Jiudia an long evri ples kolsap long riva long Jodan, olketa kam fo herem toktok blong hem.",0
330,"Taem olketa kasembaek ples blong hem, samfala pipol olketa karim kam wanfala man fo lukim Jisas.","So hemi sendem go moa samfala nara wakaman fo go talem olsem long olketa wea hemi bin askem olketa fo kam, ‘Kaikai hemi redi finis nao.",0
331,"Man ya, bodi blong hem hemi no save muv so olketa karim hem kam antap long bed blong hem.",Nao king hemi kam fo lukim evriwan wea olketa kam long fist ya.,0
332,"Taem Jisas hemi luksave long biliv blong olketa, hemi sei olsem long sikman ya, “Fren, yu no wari.","Man ya hemi no save toktok, from devol hemi stap long hem.",0
333,"Mi fogivim nao olketa sin blong yu.”  Nao long taem ya nomoa, samfala long olketa tisa blong Lo olketa tingting olsem long maen blong olketa nao, “!Disfala man ya hemi tokspoelem God ya!”  Bat Jisas hemi luksave nomoa long wanem olketa tingim, so hemi sei nao, “?Waswe nao yufala garem ravis tingting olsem long maen blong yufala?",Disfala man ya nao bae hemi baptaesim yufala long Holi Spirit an long faea.,0
334,"Hemi isi tumas fo sei long man, ‘Mi fogivim nao olketa sin blong yu’.","An sapos eniwan hemi tokspoelem brata blong hem, bae olketa tekem hem go long Kansol mekem olketa panisim hem.",0
335,"Bat hemi had tumas fo sei, ‘Yu stanap an wakabaot go nao’.","Long taem bikfala flad ya hemi no kam yet, pipol gohed fo kaikai an dring an mekem marit, go-go kasem barava de wea Noa hemi go insaet long bikfala sip nao.",0
336,"Bat distaem bae mi barava somaot long yufala wea mi San Blong Man, mi garem paoa long disfala wol fo fogivim olketa sin.” So Jisas hemi sei long disfala man ya nao, “!Yu stanap, tekem bed blong yu an wakabaot gobaek long haos blong yu!”  An long taem ya, man ya hemi stanap nomoa an hemi wakabaot gobaek long haos blong hem nao.","Taem olketa nara wakaman i lukim diswan, olketa filnogud tumas.",0
337,"Taem olketa pipol i lukim diswan, olketa fraet tumas an olketa mekhae long God bikos hemi givim kam diskaen paoa long pipol.","Nao Josef hemi drim, an hemi lukim moa wanfala enjel blong God hu hemi sei long hem, “Olketa hu i traehad fo kilim dae disfala pikinini ya, olketa dae finis nao.",0
338,"Taem Jisas hemi lusim ples ya, hemi lukim wanfala man wea nem blong hem Matiu.",Bae hemi go fastaem fo weitem yufala long Galili.,0
339,"Man ya, hemi sidaon long ples wea olketa pipol i save kam fo peim taks long hem.","Nao wanfala woman long ples ya hu hemi no Jiu bat hemi blong seksin wea olketa kolem Kenan, hemi kam an singaot long Jisas olsem, “!Masta, San Blong King Deved!",0
340,"An Jisas hemi sei olsem long Matiu, “Yu falom mi.”  So Matiu hemi stanap an hemi falom Jisas nao.","An samting wea God nao hemi joenem finis olsem, hemi no blong eniwan fo brekem moa ya.”  Nao olketa Farasi i askem hem olsem, “?Sapos olsem, waswe nao Mosis hemi talem long yumi wea man hemi save lusim waef blong hem sapos hemi givim pepa blong divos long hem fastaem?”  Nao Jisas hemi sei long olketa, “Mosis hemi letem yufala fo lusim waef blong yufala bikos hemi had tumas fo tisim yufala ya.",0
341,"Bihaen moa, Jisas hemi go fo kaikai long haos blong Matiu An long taem ya, plande long olketa man fo tekem taks, an olketa nara ravis pipol tu, olketa evriwan i kam fo sidaon tugeta wetem Jisas an olketa disaepol blong hem.","Yu gudbaek nao!” Semtaem nomoa, disfala ravis sik blong skin ya, hemi finis from hem nao.",0
342,"Taem olketa Farasi i lukim diswan, olketa sei olsem long olketa disaepol ya, “?Waswe nao tisa blong yufala ya hemi kaikai tugeta wetem olketa man fo tekem taks an olketa nara ravis pipol ya?”  Taem Jisas hemi herem wanem olketa talem, hemi sei nao, “Pipol hu i no sik olketa no wande fo lukim dokta.","Olketa hu i laekem tumas fo duim wanem God hemi laekem,  olketa save hapi ya, bikos God bae hemi helpem olketa fo duim diswan.",0
343,Bat pipol hu i sik nao olketa wande fo lukim dokta.,"An olketa hu i dae finis, olketa laefbaek moa.",0
344,An mi no kam fo kolem olketa stretfala pipol bat mi kam fo kolem olketa pipol wea olketa garem sin ya.,"Waswe nao yu lukim wanfala smol pisgraon wea hemi stap long ae blong brata blong yu, bat yu ya, yu nating filim nomoa bikfala pisgraon wea hemi stap long ae blong yu seleva?",0
345,"Bihaen moa, olketa disaepol blong Jon Baptaes, olketa kam long Jisas an olketa sei, “Mifala wetem olketa Farasi, mifala save stop fo no kaikai.","Olketa raetem wanfala notis fo somaot wanem olketa sei hemi duim rong, an olketa putum antap long kros.",0
346,"Bat waswe nao olketa disaepol blong yu olketa nating duim diswan?”  Nao Jisas hemi sei long olketa, “Olketa man wea olketa stap long fist blong marit ya, hemi no fitim fo olketa sore long disfala taem wea man hu hemi marit hemi stap wetem olketa.",Bat samfala long olketa i garem tufala tingting.,0
347,Bat bae hemi kasem taem wea olketa tekem disfala man go from olketa.,Resel nao hemi krae fo olketa pikinini blong hem.,0
348,"An long taem ya nao, bae olketa save stop fo no kaikai.","Disfala gele ya hemi no dae, hemi slip nomoa ya.” An olketa pipol ya olketa jes laf nomoa long hem.",0
349,Hemi no fitim fo yumi tekem niufala pis kaleko fo somap long wanfala olfala kaleko wea hemi garem hol long hem.,Bae hemi tekem olketa gudfala frut ya an putum olketa insaet long haos blong hem.,0
350,"Sapos yumi duim olsem, taem yumi wasim, bae niufala pis kaleko ya save brekem moa nara pis long olfala kaleko ya.","Sapos nomoa, ae blong olketa i save luksave,  an ia blong olketa i save heresave,  an tingting blong olketa i save minim,  an olketa save kambaek long mi,  mekem mi save mekem olketa gudbaek moa.’  “Bat yufala ya, yufala save hapi tumas ya, bikos ae blong yufala i barava lukim an ia blong yufala i barava herem nao.",0
351,An hol ya bae hemi bikfala moa winim bifoa.,"Stori abaotem Jon Baptaes    Nao long wanfala taem, Jon Baptaes hemi kam an talemaot toktok blong God insaet long drae eria long provins long Jiudia, an hemi sei, “Yufala evriwan i mas lusim olketa ravis wei blong yufala, bikos kingdom long Heven hemi kolsap kam nao.” Jon Baptaes ya, hem nao profet Aesaea hemi tokabaotem taem hemi sei,  “Wanfala man hemi toktok bikfala insaet long drae eria an hemi sei,  ‘!Yufala mas mekredi long rod fo Masta,  an yufala mas stretem olketa smolfala rod fo hem!’”  Jon ya hemi werem raf kaleko wea olketa wakem nomoa long hea blong kamel, an strap blong hem hemi skin blong animol nomoa.",0
352,"An narasamting moa, yumi no save fulumapem niufala waen insaet long olketa olfala skin blong nanigot fo kipim waen long hem.","Long taem ya, olketa sekiuriti ya olketa fraet fogud an olketa seksek tumas nao, go-go olketa leidaon olsem olketa dae finis.",0
353,"Bikos taem niufala waen ya hemi go saoa, hemi save mekem olketa olfala skin ya fo suelap an bae olketa brek, an waen bae hemi kapsaet an olketa skin ya bae olketa nogud nao.","An man hu hemi brekem wanfala tit blong nara man, bae olketa mas brekem wanfala tit blong hem tu.’ Bat mi ya, mi talem long yufala, yufala mas no sensimbaek wanem nara man hemi duim nogud long yufala.",0
354,"Taem Jisas hemi toktok yet long olketa ya, wanfala bikman long taon long Kapaneam hemi kam nao.","Bihaen, bikman ya hemi sendem go plande wakaman moa winim fastaem.",0
355,"An hemi nildaon long frant blong Jisas an hemi sei, “Gele blong mi hemi dae nao.","An olketa sei, “!Maewat, nara pipol nomoa hemi sevem olketa, bat hemi no save sevem hem seleva!",0
356,"Plis, yu kam putum han blong yu long hem, mekem hemi laefbaek moa.”  Long taem ya, Jisas an olketa disaepol blong hem, olketa stanap an olketa go wetem disfala man nao.","An man hu hemi brekem wanfala tit blong nara man, bae olketa mas brekem wanfala tit blong hem tu.’ Bat mi ya, mi talem long yufala, yufala mas no sensimbaek wanem nara man hemi duim nogud long yufala.",0
357,"Taem olketa wakabaot go nomoa, wanfala woman hu hemi bin sik long blad fo tuelfala yia, hemi wakabaot kam bihaen long Jisas, an hemi tasim en blong kaleko blong hem.","Eniwan hu hemi lavem tumas mami an dadi blong hem winim mi, hemi nating fit fo falom mi.",0
358,"Woman ya hemi tingse sapos hemi tasim nomoa kaleko blong Jisas, bae hemi save gudbaek moa.","Taem olketa pipol i lukim diswan, olketa fraet tumas an olketa mekhae long God bikos hemi givim kam diskaen paoa long pipol.",0
359,"Nao Jisas hemi tane go long woman ya an hemi sei long hem, “Woman, yu no wari.","An sta ya, hemi go-go fastaem long olketa antap long skae, go-go hemi stop antap long barava haos wea pikinini ya hemi stap long hem.",0
360,"Biliv blong yu hemi mekem yu fo gudbaek moa.” An stat long taem ya nomoa, sik ya hemi finis from woman ya nao.","Nao sapos yufala fogivim olketa pipol hu i duim olketa ravis samting long yufala, bae Dadi blong yufala long heven hemi fogivim yufala tu.",0
361,"Nao taem Jisas hemi kasem haos blong disfala bikman ya, hemi lukim olketa pipol hu olketa meknoes tumas an go-gohed fo krae bikfala.","Tufala gohed fo singaot bikfala go long hem olsem, “!San Blong King Deved, plis yu sore kam long mitufala!”  Nao taem Jisas hemi go insaet long haos, tufala blaen man ya tufala go insaet tu.",0
362,"So hemi sei long olketa olsem, “Yufala evriwan goaot fastaem.","O sapos olketa sei, ‘!Lukim, hemi stap long disfala haos ya!’ yufala mas no bilivim toktok ya tu.",0
363,"Disfala gele ya hemi no dae, hemi slip nomoa ya.” An olketa pipol ya olketa jes laf nomoa long hem.","So olketa wande fo kasholem hem, bat olketa fraet moa long olketa plande pipol bikos olketa biliv wea Jisas hemi barava profet ya.",0
364,"Bat taem olketa raosim olketa pipol ya go aotsaet finis, Jisas hemi go insaet long haos ya an hemi holem han blong gele ya.","Long taem ya, Jisas hemi no stap long taon long Nasaret moa, bat hemi go stap long taon long Kapaneam wea hemi kolsap long leik long Galili.",0
365,An disfala gele ya hemi stanap nao.,"Jisas hemi lusim ples ya, an hemi go moa long wanfala preahaos blong olketa Jiu.",0
366,"An bihaen nomoa, nius abaotem diswan hemi go kasem evri ples insaet long provins ya nao.","Olketa bin go wetem Jisas stat kam long Galili nao, an olketa bin helpem hem tumas.",0
367,"Jisas mekem tufala blaen man fo lukluk moa  Bihaen Jisas hemi lusim ples ya, tufala blaen man tufala stat fo wakabaot go bihaen long hem nao.","Waswe, yufala fogetem finis haomas basket nao yufala fulumapem, taem mi searemaot faefala bred nomoa long , man ya?",0
368,"Tufala gohed fo singaot bikfala go long hem olsem, “!San Blong King Deved, plis yu sore kam long mitufala!”  Nao taem Jisas hemi go insaet long haos, tufala blaen man ya tufala go insaet tu.","An bae hemi letem olketa deferen man nao fo haerem moa plantesin ya, wea olketa wiling fo givim wanem olketa mas givim long hem, taem olketa frut ya kasem taem blong hem.”  Nao Jisas hemi tok olsem moa, “?Waswe, yufala nating ridim nomoa wanem Buktambu hemi sei?",0
369,"An Jisas hemi askem tufala olsem, “?Waswe, yutufala biliv wea mi save mekem ae blong yutufala fo lukluk moa?”  An tufala sei, “Ya, masta.”  So Jisas hemi tasim ae blong tufala an hemi sei, “Sapos olsem, wanem yutufala i bilivim nao, hemi mas hapen.” So ae blong tufala i save lukluk nao.","So hemi tok olsem long Pita, “?Hao nao yutrifala no save lukaot wetem mi nomata fo wanfala aoa nomoa?",0
370,"Bat Jisas hemi tokstrong long tufala olsem, “Yutufala mas no talem eniwan abaotem diswan ya.”  Bat taem tufala goaot nomoa, tufala gohed fo stori abaotem Jisas long evriwan long provins ya nao.",Wanfala hemi stap long raetsaet blong Jisas an narawan long lefsaet blong hem.,0
371,"Jisas raosim devol from wanfala man an mekem hem fo toktok moa  Taem tufala man ya i goaot nomoa, samfala pipol olketa tekem kam wanfala man long Jisas.","An sapos hemi olsem, bae hemi no fit fo yusim fo enisamting nao ya.",0
372,"Man ya hemi no save toktok, from devol hemi stap long hem.","Nao olketa ask olsem, “?Wea nao disfala smol pikinini wea bae hemi king blong yufala olketa Jiu?",0
373,"Bat taem Jisas hemi raosim devol ya from man ya, man ya hemi save toktok nao.","So olketa pipol ya sei, ‘!Yufala lukim!",0
374,"An olketa pipol olketa sapraes tumas fo lukim diswan nao, an olketa sei, “!Maewat!","Yufala ya, yufala wankaen wetem olketa profet blong God long bifoa kam, bikos olketa pipol i meksave long olketa olsem tu ya.",0
375,"Yumi nating lukim yet enisamting wea hemi hapen olsem long Israel!”  Bat olketa Farasi olketa sei, “Bos blong olketa devol nomoa hemi givim paoa long hem fo raosim olketa devol ya olsem.”  Jisas filsore long olketa pipol  Jisas hemi go-goraon long evri taon an long evri vilij.","An Jisas hemi sei moa, “Yufala lisin kam fastaem, mi sendem yufala fo goaot olsem olketa sipsip wea olketa goaot long midol long olketa wael dog.",0
376,Hemi go insaet long olketa preahaos fo tisim olketa pipol an fo talemaot Gudnius abaotem kingdom long Heven.,"An eniwan hu hemi stap kam aotsaet long haos blong hem, hemi mas no go insaet long haos moa fo tekem samfala samting blong hem.",0
377,"An olketa pipol hu olketa garem enikaen sik an olketa hu i wik tumas, hemi mekem olketa gudbaek moa.","An olketa wev i go-gohed fo bangam bot ya nao, bikos olketa go agensim win.",0
378,"Bat taem Jisas hemi luk go long olketa pipol ya, hemi sore tumas long olketa, bikos olketa wari fogud an no eniwan i stap fo helpem olketa.","Taem Jisas hemi go-gohed fo toktok yet long olketa pipol ya, mami blong hem an olketa brata blong hem olketa kam nao.",0
379,Olketa i olsem sipsip wea olketa no garem eniwan fo lukaftarem olketa.,Nao hemi go falom long narasaet long riva long Jodan an hemi katkros kambaek moa long provins long Jiudia.,0
380,"So Jisas hemi tok olsem long olketa disaepol blong hem nao, “Plande kaikai tumas hemi redi finis long gaden, bat olketa wakaman fo tekem, olketa no plande nomoa.","Bikos eniwan hu hemi yusim gud wanem hemi garem, bae mi givim go samfala moa long hem, an bae hemi garem plande nao.",0
381,Jisas siusim tuelfala aposol    Nao Jisas hemi kolem tuelfala disaepol blong hem fo kam long hem.,Plis yu sore kam long mi!,0
382,An hemi givim paoa long olketa fo raosim olketa ravis devol an fo mekem gudbaek moa olketa pipol wea olketa garem enikaen siknis an olketa wea bodi blong olketa hemi wik tumas.,Nao Jisas hemi stanap go long frant blong Primia Paelat.,0
383,"Nem blong tuelfala aposol ya nao hemi olsem,  Saemon wea mektu nem blong hem nao Pita, an brata blong hem Andru,  an Jemes an Jon tufala san blong Sebedi,  an Filip an Batolomiu,  an Tomas an Matiu wea waka blong hem nao fo tekem taks,  an Jemes san blong Alfeas, an Tadeas,  an Saemon wea hemi memba long seksin wea olketa wande fo raosim gavman blong Rom, an Jiudas Iskariot, hu long bihaen ya, hemi givim Jisas go long han blong olketa enemi.","Eniwan hu hemi wande fo sevem laef blong hem seleva, bae hemi lusim tru laef blong hem ya.",0
