,first,second,label
220,So no bada wori an fret bout tumaro; tumaro wi tek kier a itself.,"No Joj Piipl  (Luuk .-, -)  “No joj piipl laik se Gad kyaahn paadn dem, so di siem sitn wi no riich unu.",1
221,"No Joj Piipl  (Luuk .-, -)  “No joj piipl laik se Gad kyaahn paadn dem, so di siem sitn wi no riich unu.","Kaaz di siem wie ou unu joj piipl, a so Gad a-go joj unu tu.",1
222,"Kaaz di siem wie ou unu joj piipl, a so Gad a-go joj unu tu.","Ef unu tek taim wid ada piipl, a so Gad a-go tek taim wid unu tu, bot ef unu redi fi rof dem op an rait dem aaf, a dat a-go riich unu tu.",1
223,"Ef unu tek taim wid ada piipl, a so Gad a-go tek taim wid unu tu, bot ef unu redi fi rof dem op an rait dem aaf, a dat a-go riich unu tu.","Wa mek unu si di lili piis a saados iina unu breda ar sista yai, an unu kyaahn si di big piis a plangk iina fu'unu uon?",1
224,"Wa mek unu si di lili piis a saados iina unu breda ar sista yai, an unu kyaahn si di big piis a plangk iina fu'unu uon?","Ou unu kyan riili se tu unu breda ar sista se, ‘Kom mek mi tek out di saados outa yu yai’ an wan piis a plangk de iina fu'unu uon, iihn?",1
225,"Ou unu kyan riili se tu unu breda ar sista se, ‘Kom mek mi tek out di saados outa yu yai’ an wan piis a plangk de iina fu'unu uon, iihn?",Unu ipokrit unu!,1
226,Unu ipokrit unu!,Fos unu fi tek out di plangk outa fu'unu yai.,1
227,Fos unu fi tek out di plangk outa fu'unu yai.,"Da wie de nou, unu kyan si gud fi tek di lili piis a saados outa unu breda ar sista yai.",1
228,"Da wie de nou, unu kyan si gud fi tek di lili piis a saados outa unu breda ar sista yai.","An, no tek unu gud kliin sitn dem, we a fi Gad, gi daag, an unu gud gud porl dash gi pig.",1
229,"An, no tek unu gud kliin sitn dem, we a fi Gad, gi daag, an unu gud gud porl dash gi pig.","Dem naa go tep tep op pan dem, den ton roun tier unu op.",1
230,"Dem naa go tep tep op pan dem, den ton roun tier unu op.",Aks fi Wa unu Waahn  (Luuk .-)  “Aks fi wa unu waahn an unu wi get it; luk fi wa unu waahn an unu wi fain it; nak pan di duor an it wi uopm op fu'unu.,1
231,Aks fi Wa unu Waahn  (Luuk .-)  “Aks fi wa unu waahn an unu wi get it; luk fi wa unu waahn an unu wi fain it; nak pan di duor an it wi uopm op fu'unu.,"Kaaz enibadi we aks, wi get wa dem aks fa; di wan dem we luk, wi fain wa dem a luk fa, an di duor wi uopm fi di wan dem we nak.",1
232,"Kaaz enibadi we aks, wi get wa dem aks fa; di wan dem we luk, wi fain wa dem a luk fa, an di duor wi uopm fi di wan dem we nak.","Wich wan a unu we a faada, unu bwai pikni aks unu fi piis a bred an unu tek stuon gi im?",1
233,"Wich wan a unu we a faada, unu bwai pikni aks unu fi piis a bred an unu tek stuon gi im?","Ar se im aks unu fi wan fish, unu wuda gi im wan siniek?",1
234,"Ar se im aks unu fi wan fish, unu wuda gi im wan siniek?","Ef unu so wikid an stil nuo ou fi gi unu pikni nais sitn, unu no tingk se unu Faada we iina evn wi gi beta sitn tu di piipl dem we aks im fi sopm!",1
235,"Ef unu so wikid an stil nuo ou fi gi unu pikni nais sitn, unu no tingk se unu Faada we iina evn wi gi beta sitn tu di piipl dem we aks im fi sopm!","So, no mata wa unu a du, unu fi chriit piipl ou unu waahn dem fi chriit unu.",1
236,"So, no mata wa unu a du, unu fi chriit piipl ou unu waahn dem fi chriit unu.",Dis a we di Laa an di prafit dem did miin.,1
237,Dis a we di Laa an di prafit dem did miin.,"Di Giet we Naro an di Wan we Waid  (Luuk .)  “Go chuu di naro giet, kaa di wan we waid an iizi fi go chuu dat tek unu chriet dong a el, an a dong de-so unu wi don fi eva.",1
238,"Di Giet we Naro an di Wan we Waid  (Luuk .)  “Go chuu di naro giet, kaa di wan we waid an iizi fi go chuu dat tek unu chriet dong a el, an a dong de-so unu wi don fi eva.",An a wol iip a piipl go chuu dat de giet.,1
239,An a wol iip a piipl go chuu dat de giet.,"Bot di giet we piipl go chuu an get fi liv fi eva, dat de giet naro an aad fi go chuu.",1
240,"Bot di giet we piipl go chuu an get fi liv fi eva, dat de giet naro an aad fi go chuu.",An a likl bit a piipl fain it.,1
241,An a likl bit a piipl fain it.,Di Kain-a Fruut we wan Chrii Bier  (Luuk .-)  “Wach out fi faalz prafit tu.,1
242,Di Kain-a Fruut we wan Chrii Bier  (Luuk .-)  “Wach out fi faalz prafit tu.,"Dem kom tu unu a gwaan laik dem a shiip, bot iina dem aat dem a laik wikid wail wulf.",1
243,"Dem kom tu unu a gwaan laik dem a shiip, bot iina dem aat dem a laik wikid wail wulf.","Unu wi nuo a uu dem riili bi, siek-a di fruut we dem bier.",1
244,"Unu wi nuo a uu dem riili bi, siek-a di fruut we dem bier.",Piipl no pik griep aafa makabush an prangganat aafa maka chrii?,1
245,Piipl no pik griep aafa makabush an prangganat aafa maka chrii?,A siem so aal a di gud chrii dem bier gud fruut an di bad chrii dem — fi dem fruut no gud.,1
246,A siem so aal a di gud chrii dem bier gud fruut an di bad chrii dem — fi dem fruut no gud.,"Wan gud chrii kyaahn bier bad fruut, an wan bad chrii kyaahn bier gud fruut.",1
247,"Wan gud chrii kyaahn bier bad fruut, an wan bad chrii kyaahn bier gud fruut.",Notn no go so.,1
248,Notn no go so.,"Evri chrii we no bier gud fruut, it get chap dong an dash iina di faiya.",1
249,"Evri chrii we no bier gud fruut, it get chap dong an dash iina di faiya.","So, di fruut we dem bier a-go mek unu nuo uu a uu.",1
250,"So, di fruut we dem bier a-go mek unu nuo uu a uu.","A no evribadi we kom tu mi an kaal ‘Laad, Laad,’ a-go get fi kom ton wan a dem we Gad ruul uova yu no; onggl di piipl dem we du wa mi Faada iina evn waahn.",1
251,"A no evribadi we kom tu mi an kaal ‘Laad, Laad,’ a-go get fi kom ton wan a dem we Gad ruul uova yu no; onggl di piipl dem we du wa mi Faada iina evn waahn.","Pan da die de, a wol iip a piipl a-go kom a se, ‘Laad, Laad, wi neehn yuuz fi yu niem an tel piipl wa Gad se, an wi yuuz yu niem ron out diiman tu an du uol iip a powaful sitn, no chuu?’ Bot a gweehn se tu dem se, ‘Mi no nuo yu non at aal.",1
252,"Pan da die de, a wol iip a piipl a-go kom a se, ‘Laad, Laad, wi neehn yuuz fi yu niem an tel piipl wa Gad se, an wi yuuz yu niem ron out diiman tu an du uol iip a powaful sitn, no chuu?’ Bot a gweehn se tu dem se, ‘Mi no nuo yu non at aal.",Gwe fram ya-so!,1
253,Gwe fram ya-so!,"Aal unu du a brok Gad Laa!’  Di Bilda we Nuo we im a Du  (Luuk .-)  “Evribadi we ier wa mi a se, an du wa mi se, komiin laik wan man we av sens an bil op im ous pan rakstuon.",1
254,"Aal unu du a brok Gad Laa!’  Di Bilda we Nuo we im a Du  (Luuk .-)  “Evribadi we ier wa mi a se, an du wa mi se, komiin laik wan man we av sens an bil op im ous pan rakstuon.","Di rien faal, di plies flod out an di briiz bluo aad aad an biit gens di ous.",1
255,"Di rien faal, di plies flod out an di briiz bluo aad aad an biit gens di ous.","Bot di ous neehn mash dong, kaa a rakstuon it weehn bil op pan.",1
256,"Bot di ous neehn mash dong, kaa a rakstuon it weehn bil op pan.","Bot aal uu ier wa mi a se, bot no iivn pie it no main, komiin laik wan fu-fuul man we bil fi'im ous pan san.",1
257,"Bot aal uu ier wa mi a se, bot no iivn pie it no main, komiin laik wan fu-fuul man we bil fi'im ous pan san.","Di rien faal, di plies flod out an di briiz bluo aad an it jrap dong — braps, an mash op.”  Wen Jiizas did don se dem sitn ya, di piipl dem did shak tu ou im tiich.",1
258,"Di rien faal, di plies flod out an di briiz bluo aad an it jrap dong — braps, an mash op.”  Wen Jiizas did don se dem sitn ya, di piipl dem did shak tu ou im tiich.",Kaaz Jiizas did tiich dem laik sumadi we av di rait an di powa fi du it.,1
259,Kaaz Jiizas did tiich dem laik sumadi we av di rait an di powa fi du it.,Im neehn tiich laik fi dem Laa tiicha.,1
260,Im neehn tiich laik fi dem Laa tiicha.,"Di Man we Skin Fasi-fasi  (Maak .-; Luuk .-)  Afta Jiizas kom aafa di mountn, wan bag a piipl fala im.",1
261,"Di Man we Skin Fasi-fasi  (Maak .-; Luuk .-)  Afta Jiizas kom aafa di mountn, wan bag a piipl fala im.","Den wan man no kom tu Jiizas, im did av wan siknis we mek im skin fasi-fasi.",1
262,"Den wan man no kom tu Jiizas, im did av wan siknis we mek im skin fasi-fasi.","Di man go dong pan im nii infronta Jiizas an se, “Laad ef yu waahn fi kyuor mi an mek mi kliin, yu av di powa fi dwi'it.”  Jiizas chrech out im an, toch di man an se, “Mi waahn yu fi get kliin.",1
263,"Di man go dong pan im nii infronta Jiizas an se, “Laad ef yu waahn fi kyuor mi an mek mi kliin, yu av di powa fi dwi'it.”  Jiizas chrech out im an, toch di man an se, “Mi waahn yu fi get kliin.",Gwaan yu beta nou!” An siem taim di man skin get kliin kliin.,1
264,Gwaan yu beta nou!” An siem taim di man skin get kliin kliin.,"Den Jiizas se tu im se, “Mek shuor se yu no tel nobadi, bot galang a wan priis an mek im si yu.",1
265,"Den Jiizas se tu im se, “Mek shuor se yu no tel nobadi, bot galang a wan priis an mek im si yu.",Kyari di sakrifais we Muoziz Laa se yu fi gi wen yu skin get beta.,1
266,Kyari di sakrifais we Muoziz Laa se yu fi gi wen yu skin get beta.,"Dat wi shuo evribadi se yu aarait nou.”  Di Ed Suoja Biliiv iina Jiizas  (Luuk .-; Jan .-)  Wen Jiizas go Kyaporniyom, wan ed fi onjrid suoja kom tu im a luk elp.",1
267,"Dat wi shuo evribadi se yu aarait nou.”  Di Ed Suoja Biliiv iina Jiizas  (Luuk .-; Jan .-)  Wen Jiizas go Kyaporniyom, wan ed fi onjrid suoja kom tu im a luk elp.","Laad, mi sorvant de a yaad a lidong an kyaahn muuv.",1
268,"Laad, mi sorvant de a yaad a lidong an kyaahn muuv.","Som wikid pien a lik im.”  Jiizas se tu im se, “Mi wi kom an mek im get beta.”  Bot di ed suoja se, “Laad, mi no gud inof fi yu kom anda fi mi ruuf, bot jos se di wod an mi sorvant wi get beta.",1
269,"Som wikid pien a lik im.”  Jiizas se tu im se, “Mi wi kom an mek im get beta.”  Bot di ed suoja se, “Laad, mi no gud inof fi yu kom anda fi mi ruuf, bot jos se di wod an mi sorvant wi get beta.","Kaaz mi tek aada fram dem we uova mi tu, an mi av suoja we mi kanchuol.",1
270,"Kaaz mi tek aada fram dem we uova mi tu, an mi av suoja we mi kanchuol.","Mi tel da wan ya, ‘Go de-so’ an im go, an wan neks wan, ‘Kum ya’ an im kom.",1
271,"Mi tel da wan ya, ‘Go de-so’ an im go, an wan neks wan, ‘Kum ya’ an im kom.","An mi tel mi sorvant, ‘Du dis’ an im dwi'it.”  Jiizas jaa jrap wen im ier dis ya, an im se tu di piipl dem we did a fala im se, “Mek mi tel unu dis, an a chuu mi a taak, mi no fain nobadi iina Izrel we chos iina mi so!",1
272,"An mi tel mi sorvant, ‘Du dis’ an im dwi'it.”  Jiizas jaa jrap wen im ier dis ya, an im se tu di piipl dem we did a fala im se, “Mek mi tel unu dis, an a chuu mi a taak, mi no fain nobadi iina Izrel we chos iina mi so!","Ier mi no, uol iip a piipl fram iis an wes a-go kom sidong iit big dina wid Iebriyam, Aizak an Jiekob op a evn iina Gad kindom.",1
273,"Ier mi no, uol iip a piipl fram iis an wes a-go kom sidong iit big dina wid Iebriyam, Aizak an Jiekob op a evn iina Gad kindom.","Bot di wan dem we did fi bi paat a Gad kindom, Gad a-go chuo dem out go wan plies we blak laka midnait.",1
274,"Bot di wan dem we did fi bi paat a Gad kindom, Gad a-go chuo dem out go wan plies we blak laka midnait.","De-so, piipl a-go a baal an a grain dem tiit di wie pien a waks dem.”  Den Jiizas se tu di ed suoja se, “Gwaan baka yu yaad, di siem ting yu biliiv se a-go apm, a dat a-go apm.” An di sorvant get beta da sed taim de.",1
275,"De-so, piipl a-go a baal an a grain dem tiit di wie pien a waks dem.”  Den Jiizas se tu di ed suoja se, “Gwaan baka yu yaad, di siem ting yu biliiv se a-go apm, a dat a-go apm.” An di sorvant get beta da sed taim de.","Jiizas Get uol iip a Piipl Beta  (Maak .-; Luuk .-)  Wen Jiizas riich a Piita yaad, im si se Piita mada-in-laa did lai dong iina bed.",1
276,"Jiizas Get uol iip a Piipl Beta  (Maak .-; Luuk .-)  Wen Jiizas riich a Piita yaad, im si se Piita mada-in-laa did lai dong iina bed.",Shi did av fiiva.,1
277,Shi did av fiiva.,"Im toch ar an, an di fiiva brok, an shi get op siem taim an staat luk aafa dem.",1
278,"Im toch ar an, an di fiiva brok, an shi get op siem taim an staat luk aafa dem.","Wen iivnin kom, dem kyari uol iip a piipl we av iin diiman kom wich paat Jiizas did de.",1
279,"Wen iivnin kom, dem kyari uol iip a piipl we av iin diiman kom wich paat Jiizas did de.","Im jos se wan wod an diiman kom outa piipl, an aal a uu did sik, im mek dem get beta.",1
280,"Im jos se wan wod an diiman kom outa piipl, an aal a uu did sik, im mek dem get beta.","Da wie ya, wa di prafit Aizaiya did se, wuda kom chuu.",1
281,"Da wie ya, wa di prafit Aizaiya did se, wuda kom chuu.","Aizaiya did se:  “Aal a di sitn dem we wi sofa wid,  im kom tek dem we, an aal a wi siknis dem, im tek put pan imself.”  Umoch yu afi Pie fi Fala Jiizas  (Luuk .-)  Nou wen Jiizas si wan big big kroud a piipl roun im, im tel im falara dem se fi go uova di ada said a di liek.",1
282,"Aizaiya did se:  “Aal a di sitn dem we wi sofa wid,  im kom tek dem we, an aal a wi siknis dem, im tek put pan imself.”  Umoch yu afi Pie fi Fala Jiizas  (Luuk .-)  Nou wen Jiizas si wan big big kroud a piipl roun im, im tel im falara dem se fi go uova di ada said a di liek.","Den wan Laa tiicha kom tu im an se, “Tiicha, mi wi ton wan a yu falara dem an go wid yu eniwe yu go.”  Jiizas se tu im se, “Faks av uol, an di bod dem av nes, bot di Man we Gad Pik no av no we fi pudong im ed.”  Wan neks wan we a fala im se, “Laad mek mi go beri mi faada fos.”  Bot Jiizas tel im se, “Fala mi, an mek di ded galang go beri uu ded fi dem.”  Jiizas Kaam dong di Staam  (Maak .-; Luuk .-)  Den Jiizas go iina di buot an im falara dem fala baka im.",1
283,"Den wan Laa tiicha kom tu im an se, “Tiicha, mi wi ton wan a yu falara dem an go wid yu eniwe yu go.”  Jiizas se tu im se, “Faks av uol, an di bod dem av nes, bot di Man we Gad Pik no av no we fi pudong im ed.”  Wan neks wan we a fala im se, “Laad mek mi go beri mi faada fos.”  Bot Jiizas tel im se, “Fala mi, an mek di ded galang go beri uu ded fi dem.”  Jiizas Kaam dong di Staam  (Maak .-; Luuk .-)  Den Jiizas go iina di buot an im falara dem fala baka im.",Widoutn waanin wan wikid wikid staam kom dong pan di liek so di wiev dem staat flod di buot.,1
284,Widoutn waanin wan wikid wikid staam kom dong pan di liek so di wiev dem staat flod di buot.,Bot Jiizas did a sliip.,1
285,Bot Jiizas did a sliip.,So im falara dem kom wiek im op.,1
286,So im falara dem kom wiek im op.,"Dem se, “Laad siev wi!",1
287,"Dem se, “Laad siev wi!","A ded wi a go ded nou!”  Bot im se tu dem se, “Ou unu friedi-friedi so?",1
288,"A ded wi a go ded nou!”  Bot im se tu dem se, “Ou unu friedi-friedi so?",Unu chos iina Gad likl bit iihn?” Den im get op an tel di briiz an di sii fi sekl demself.,1
289,Unu chos iina Gad likl bit iihn?” Den im get op an tel di briiz an di sii fi sekl demself.,An evriting jos sekl bak dong.,1
290,An evriting jos sekl bak dong.,"An di man dem jaa jrap a grong, dem se, “Bot a wa kain-a man dis ya?",1
291,"An di man dem jaa jrap a grong, dem se, “Bot a wa kain-a man dis ya?","Aal briiz an sii lisn im an du wa im se!”  Jiizas Ron out Diiman outa Tuu Man  (Maak .-; Luuk .-)  Wen Jiizas riich a di neks said, iina di konchri we di Gyadariinz piipl dem liv, tuu man we did av iin diiman kom op tu im.",1
292,"Aal briiz an sii lisn im an du wa im se!”  Jiizas Ron out Diiman outa Tuu Man  (Maak .-; Luuk .-)  Wen Jiizas riich a di neks said, iina di konchri we di Gyadariinz piipl dem liv, tuu man we did av iin diiman kom op tu im.",Dem did a kom fram beriyin grong.,1
293,Dem did a kom fram beriyin grong.,Nobadi kudn kanchuol dem man de.,1
294,Nobadi kudn kanchuol dem man de.,Dem did rof an tof an a bier waar dem did push.,1
295,Dem did rof an tof an a bier waar dem did push.,"Siek-a dat, nobadi kudn paas de-so.",1
296,"Siek-a dat, nobadi kudn paas de-so.","Di man dem baal out, “Gad Bwai Pikni, lef wi no!",1
297,"Di man dem baal out, “Gad Bwai Pikni, lef wi no!","A kom yu kom ya fi mek wi sofa bifuo taim, ehn?”  Wan uol iip a ag did a nyam likl wie fram wich paat dem did de.",1
298,"A kom yu kom ya fi mek wi sofa bifuo taim, ehn?”  Wan uol iip a ag did a nyam likl wie fram wich paat dem did de.","Den di diiman dem beg Jiizas, ier dem no, “Ef yu a go ron wi out, du, sen wi go iina dem pig de.”  An im se, “Gwaan!” So dem kom outa di man dem an go iina di ag dem, an di uol a di ag dem tek aaf dong di stiip stiip il-said go chriet iina di liek an joun iina di waata.",1
299,"Den di diiman dem beg Jiizas, ier dem no, “Ef yu a go ron wi out, du, sen wi go iina dem pig de.”  An im se, “Gwaan!” So dem kom outa di man dem an go iina di ag dem, an di uol a di ag dem tek aaf dong di stiip stiip il-said go chriet iina di liek an joun iina di waata.",Di man dem we luk aafa di ag dem ron go iina di toun go pred evriting we apm tu di man dem we did av iin diiman.,1
300,Di man dem we luk aafa di ag dem ron go iina di toun go pred evriting we apm tu di man dem we did av iin diiman.,"Den di uol toun kom kom miit Jiizas, an wen dem si im dem beg im fi lef dem ieriya.",1
301,"Den di uol toun kom kom miit Jiizas, an wen dem si im dem beg im fi lef dem ieriya.","Wan Man we Kudn Muuv  (Maak .-; Luuk .-)  Afta Jiizas go iina di buot, im siel go kraas di neks said, an riich a fi im uona toun.",1
302,"Wan Man we Kudn Muuv  (Maak .-; Luuk .-)  Afta Jiizas go iina di buot, im siel go kraas di neks said, an riich a fi im uona toun.",Siem taim som piipl bring wan kripl man kom tu im pan wan chrecha.,1
303,Siem taim som piipl bring wan kripl man kom tu im pan wan chrecha.,"Wen Jiizas si umoch dem biliiv iina im, im se tu di kripl man se, “No wori mi bwai!",1
304,"Wen Jiizas si umoch dem biliiv iina im, im se tu di kripl man se, “No wori mi bwai!","Mi paadn yu fram aal a yu sin dem.”  Den som a di Laa tiicha dem se tu demself se, “Bot wiet, a uu da man ya riili tingk im bi — a dis im a disrispek Gad!”  Jiizas did si wa dem a tingk se, so im se tu dem se, “Wa mek unu tingk dem wikid sitn de iina unu aat?",1
305,"Mi paadn yu fram aal a yu sin dem.”  Den som a di Laa tiicha dem se tu demself se, “Bot wiet, a uu da man ya riili tingk im bi — a dis im a disrispek Gad!”  Jiizas did si wa dem a tingk se, so im se tu dem se, “Wa mek unu tingk dem wikid sitn de iina unu aat?","Tel mi sopm, wich wan iiziya, fi se, ‘Mi paadn yu sin dem’ ar ‘Git op an waak’?",1
306,"Tel mi sopm, wich wan iiziya, fi se, ‘Mi paadn yu sin dem’ ar ‘Git op an waak’?","Bot fi mek unu nuo, mi a-go shuo unu se di Man we Gad Pik av di rait an di powa fi paadn sin pan ort,” den im ton tu di kripl man an se, “Git op, tek op yu chrecha an gwaan a yu yaad.” An di kripl man tan op, an gwaan a im yaad.",1
307,"Bot fi mek unu nuo, mi a-go shuo unu se di Man we Gad Pik av di rait an di powa fi paadn sin pan ort,” den im ton tu di kripl man an se, “Git op, tek op yu chrecha an gwaan a yu yaad.” An di kripl man tan op, an gwaan a im yaad.","Wen di kroud a piipl si dis ya, dem kech dem fried an staat big op Gad, kaa a im gi piipl di rait an powa fi du dem sitn ya.",1
308,"Wen di kroud a piipl si dis ya, dem kech dem fried an staat big op Gad, kaa a im gi piipl di rait an powa fi du dem sitn ya.","Jiizas Tel Matyu fi Kom Fala im  (Maak .-; Luuk .-)  Wen Jiizas a lef de-so, im si wan man we niem Matyu a sidong a di staal wich paat piipl kalek taks.",1
309,"Jiizas Tel Matyu fi Kom Fala im  (Maak .-; Luuk .-)  Wen Jiizas a lef de-so, im si wan man we niem Matyu a sidong a di staal wich paat piipl kalek taks.","Fala mi,” im se tu Matyu.",1
310,"Fala mi,” im se tu Matyu.",An Matyu get op an fala Jiizas.,1
311,An Matyu get op an fala Jiizas.,"Afta dat, Jiizas go nyam a Matyu yaad, an wan uol iip a taks kalekta an piipl we du rang did kom kom sidong an a nyam wid im an im speshal falara dem.",1
312,"Afta dat, Jiizas go nyam a Matyu yaad, an wan uol iip a taks kalekta an piipl we du rang did kom kom sidong an a nyam wid im an im speshal falara dem.","Wen di Farisii piipl dem si dis ya, dem ton tu im speshal falara dem an se, “Wa mek unu tiicha nyam wid taks kalekta an rang-duwa?”  Wen Jiizas ier wa dem se, im se, “Piipl we no sik no niid no dakta, a onggl sik piipl niid dakta.",1
313,"Wen di Farisii piipl dem si dis ya, dem ton tu im speshal falara dem an se, “Wa mek unu tiicha nyam wid taks kalekta an rang-duwa?”  Wen Jiizas ier wa dem se, im se, “Piipl we no sik no niid no dakta, a onggl sik piipl niid dakta.","Gwaan go fain out a wa dis miin: ‘Mi waahn piipl fi gud an kain tu piipl, no fi dem kom kom bon sakrifais gi mi.’ Kaaz mi neehn kom ya fi tel piipl we du rait fi ton fram dem rang, a piipl we du rang mi kom ya fa.”  Ou Piipl fi Faas an Worship Gad  (Maak .-; Luuk .-)  Den Jan falara dem kom aks Jiizas se, “Ou kom wi an di Farisii dem kip we fram fuud fi worship Gad, bot fi yu falara dem no du dat?”  Jiizas se tu dem se, “Yu tingk se di piipl dem we di braidgruum invait kyan a lang dong dem fies an sad sad op demself wen di braidgruum de mongks dem?",1
314,"Gwaan go fain out a wa dis miin: ‘Mi waahn piipl fi gud an kain tu piipl, no fi dem kom kom bon sakrifais gi mi.’ Kaaz mi neehn kom ya fi tel piipl we du rait fi ton fram dem rang, a piipl we du rang mi kom ya fa.”  Ou Piipl fi Faas an Worship Gad  (Maak .-; Luuk .-)  Den Jan falara dem kom aks Jiizas se, “Ou kom wi an di Farisii dem kip we fram fuud fi worship Gad, bot fi yu falara dem no du dat?”  Jiizas se tu dem se, “Yu tingk se di piipl dem we di braidgruum invait kyan a lang dong dem fies an sad sad op demself wen di braidgruum de mongks dem?",Di taim a kom wen di braidgruum a-go gaan fram dem.,1
315,Di taim a kom wen di braidgruum a-go gaan fram dem.,"A da taim de, dem wi kip we fram fuud.",1
316,"A da taim de, dem wi kip we fram fuud.","Nobadi no tek nyuu klaat an suo pan uol kluoz yu no, kaa di pach a-go tier aafa di kluoz an den di fos tier a-go wosaraaf.",1
317,"Nobadi no tek nyuu klaat an suo pan uol kluoz yu no, kaa di pach a-go tier aafa di kluoz an den di fos tier a-go wosaraaf.",An nobadi no put nyuu wain iina uol wain bakl niida.,1
318,An nobadi no put nyuu wain iina uol wain bakl niida.,"Ef a so, di wain bakl dem a-go bos op, di wain a-go dash we, an di wain bakl dem a-go mash op.",1
319,"Ef a so, di wain bakl dem a-go bos op, di wain a-go dash we, an di wain bakl dem a-go mash op.","Wa piipl du a put nyuu wain iina nyuu wain bakl, an di tuu a dem — di bakl an di wain, wi aarait.”  Wan Ded Gyal Pikni an wan Sik Uman  (Maak .-; Luuk .-)  Wen Jiizas de de-so a se dem sitn de, aal av a sodn, wan liida fi di Juu dem choch go dong pan im nii infronta im.",1
320,"Wa piipl du a put nyuu wain iina nyuu wain bakl, an di tuu a dem — di bakl an di wain, wi aarait.”  Wan Ded Gyal Pikni an wan Sik Uman  (Maak .-; Luuk .-)  Wen Jiizas de de-so a se dem sitn de, aal av a sodn, wan liida fi di Juu dem choch go dong pan im nii infronta im.","Im se tu Jiizas se, “Mi daata ded jos a wail ago, bot kom put yu an pan ar an shi wi kom bak alaiv.” An Jiizas an im falara dem get op an fala im.",1
321,"Im se tu Jiizas se, “Mi daata ded jos a wail ago, bot kom put yu an pan ar an shi wi kom bak alaiv.” An Jiizas an im falara dem get op an fala im.",Nou wan uman we did a sofa an a bliid fi twelv ier kom op baka im an toch di tiel a im kluoz.,1
322,Nou wan uman we did a sofa an a bliid fi twelv ier kom op baka im an toch di tiel a im kluoz.,"Shi did a se tu arself se, “Ef a kuda onggl toch im kluoz, mi wi get beta.”  Bot wen Jiizas ton roun an si ar, im se, “No fret daata!",1
323,"Shi did a se tu arself se, “Ef a kuda onggl toch im kluoz, mi wi get beta.”  Bot wen Jiizas ton roun an si ar, im se, “No fret daata!","Kaaz yu biliiv iina mi, yu aarait nou.” An fram da taim de di uman did beta.",1
324,"Kaaz yu biliiv iina mi, yu aarait nou.” An fram da taim de di uman did beta.","Wen Jiizas go iina di liida ous an si di piipl dem we plie di fluut, an di kroud a piipl dem a ala an a gwaan, im se tu dem se, “Di uol a unu kum out!",1
325,"Wen Jiizas go iina di liida ous an si di piipl dem we plie di fluut, an di kroud a piipl dem a ala an a gwaan, im se tu dem se, “Di uol a unu kum out!",Kum out!,1
326,Kum out!,Di pikni no ded; a sliip shi a sliip.” An di piipl dem staat laaf aafa im.,1
327,Di pikni no ded; a sliip shi a sliip.” An di piipl dem staat laaf aafa im.,"Bot wen dem mek di kroud a piipl go outa duor, Jiizas go insaid an im tek di pikni an, an di gyal pikni get op.",1
328,"Bot wen dem mek di kroud a piipl go outa duor, Jiizas go insaid an im tek di pikni an, an di gyal pikni get op.",An da nyuuz de pred aal uova da ieriya de.,1
329,An da nyuuz de pred aal uova da ieriya de.,"Jiizas Get som Piipl Beta  Wen Jiizas did a lef de-so, tuu blain man did staat fala im an did a baal out, “Dievid pikni!",1
330,"Jiizas Get som Piipl Beta  Wen Jiizas did a lef de-so, tuu blain man did staat fala im an did a baal out, “Dievid pikni!","Tek piti pan wi!”  Wen Jiizas go iina di ous, di tuu blain man kom tu im, Jiizas se tu dem se, “Unu biliiv se mi kyan du dis?”  Dem ansa bak, “Yes, Laad.”  Den Jiizas toch dem yai an se, “Kaaz unu biliiv se mi kyan mek unu si agen, unu a-go si agen.” An dem yai uopm op.",1
331,"Tek piti pan wi!”  Wen Jiizas go iina di ous, di tuu blain man kom tu im, Jiizas se tu dem se, “Unu biliiv se mi kyan du dis?”  Dem ansa bak, “Yes, Laad.”  Den Jiizas toch dem yai an se, “Kaaz unu biliiv se mi kyan mek unu si agen, unu a-go si agen.” An dem yai uopm op.",Den Jiizas waan dem aaf gud an prapa.,1
332,Den Jiizas waan dem aaf gud an prapa.,"Im se, “Luk ya nou, mek shuor se, nobadi no nuo bout dis.” Bot dem lef an tel evribadi iina da konchri de, bout wa Jiizas du fi dem.",1
333,"Im se, “Luk ya nou, mek shuor se, nobadi no nuo bout dis.” Bot dem lef an tel evribadi iina da konchri de, bout wa Jiizas du fi dem.","Wen Jiizas an im falara dem did a go we, piipl kyari wan man kom we did av wan diiman iina im an we kudn chat.",1
334,"Wen Jiizas an im falara dem did a go we, piipl kyari wan man kom we did av wan diiman iina im an we kudn chat.","Wen Jiizas ron di diiman fram outa di man, di man staat chat!",1
335,"Wen Jiizas ron di diiman fram outa di man, di man staat chat!",An di piipl dem fraitn!,1
336,An di piipl dem fraitn!,"Dem se, “Nobadi neva yet si notn laka dis apm iina Izrel!”  Bot di Farisii dem se, “A di liida fi diiman gi im powa fi ron out diiman.”  A Likl Bit a Piipl De de fi Wok  Den Jiizas go bout iina aal a di toun an dischrik dem a tiich iina di Juu dem choch, a priich di gud nyuuz bout Gad kindom an a get piipl beta we av aal kain-a siknis an a sofa fram aal saat a kraasiz.",1
